,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar
defunctionalization:ReductionSemantics:WP_parameter refocus,Valid,0.15379195640425533,Valid,0.15039586436,Valid,0.12249380059523811,Timeout,11.121040736800001,Valid,0.14207279522,Valid,0.14021774299,Valid,0.1512613451694915,5.0,0.0,2.173913,6.0,9.0,23.0,0.0,0.0,6.0,defunctionalization.mlw,0.0,2.0,16.0,WP_parameter refocus,0.0,0.0,2.0,0.0,0.0,40.0,29.0,6.0,2.0,0.0,0.0,69.0,ReductionSemantics,6.0,14.0,Valid,0.09702614140000002,12.0,2.0
defunctionalization:ReductionSemantics:WP_parameter test,Valid,0.14167424996296296,Valid,0.1409024092727273,Valid,0.10693093723255813,Valid,0.13871785378,Valid,0.1061125921617647,Valid,0.1281618525625,Valid,0.13400722870588236,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,0.0,WP_parameter test,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ReductionSemantics,1.0,0.0,Valid,0.10548958938999999,0.0,0.0
defunctionalization:ReductionSemantics:size_c_pos,Unknown,0.1345830726101695,Unknown,0.13556174143750002,Unknown,0.17604376715625003,Unknown,0.13563967860869566,Failure,5.3700952522000005,Timeout,10.1321506584,Failure,7.684927963600001,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,2.0,size_c_pos,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,ReductionSemantics,0.0,1.0,Unknown,0.1099935565090909,0.0,0.0
defunctionalization:SemWithError:WP_parameter continue_4,Valid,0.5480010705,Valid,0.16758081534375002,Valid,0.16168263049999998,Valid,1.8150146136721312,Valid,0.776341152090909,Valid,0.1571455062857143,Valid,0.15757102361,5.0,0.0,1.931818,1.0,12.0,44.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,3.0,34.0,WP_parameter continue_4,1.0,0.0,3.0,4.0,2.0,43.0,46.0,2.0,3.0,0.0,0.0,90.0,SemWithError,0.0,37.0,Valid,0.20885132561999994,0.0,2.0
defunctionalization:SemWithError:WP_parameter cps3_correct_expr,Timeout,11.1165365512,Timeout,10.118550583,Unknown,0.2672028644117647,Timeout,11.154683326599999,Unknown,5.030738307199999,Valid,0.3124046171764706,Valid,0.3169554358076923,3.0,0.0,1.857143,7.0,12.0,49.0,0.0,0.0,2.0,defunctionalization.mlw,0.0,6.0,42.0,WP_parameter cps3_correct_expr,0.0,0.0,2.0,0.0,0.0,59.0,56.0,7.0,6.0,0.0,2.0,113.0,SemWithError,0.0,46.0,Timeout,10.1030180624,3.0,8.0
defunctionalization:SemWithError:WP_parameter eval_4,Valid,1.2869514218,Valid,0.2580348481764706,Valid,0.531812965,Timeout,10.214530764600001,Timeout,10.1010324288,Valid,0.39196745326086957,Valid,0.3720131455714285,5.0,0.0,1.863636,1.0,10.0,44.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,3.0,36.0,WP_parameter eval_4,1.0,0.0,2.0,4.0,1.0,38.0,46.0,2.0,3.0,0.0,0.0,86.0,SemWithError,0.0,33.0,Valid,0.18470258881818186,0.0,1.0
defunctionalization:SemWithError:WP_parameter interpret_4,Valid,0.1554401843125,Valid,0.15805497585,Valid,0.15397341524000002,Valid,0.7803270463875001,Valid,0.14422895863235294,Valid,0.15841310071249998,Valid,0.1611908862804878,0.0,0.0,1.833333,0.0,6.0,6.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,2.0,5.0,WP_parameter interpret_4,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,12.0,SemWithError,0.0,4.0,Valid,0.13849625181,0.0,1.0
defunctionalization:SemWithError:WP_parameter test,Valid,0.14943386939285716,Valid,0.152407878,Valid,0.1472086767636364,Valid,0.16024993856338027,Valid,0.13864510587301584,Valid,0.14682176106153846,Valid,0.15373365164285713,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,0.0,0.0,WP_parameter test,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SemWithError,1.0,0.0,Valid,0.12690988539583334,0.0,0.0
defunctionalization:SemWithError:cps2_correct,Valid,0.1250733242,Valid,0.136387027925,Unknown,0.13593206219999998,Valid,0.1522813783804348,Valid,0.12200730113559323,Valid,0.1469862357413793,Valid,0.15085406835897433,0.0,0.0,1.666667,0.0,4.0,3.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,3.0,cps2_correct,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,SemWithError,0.0,2.0,Valid,0.10696228461538464,0.0,0.0
defunctionalization:SemWithError:cps2_correct_expr,Unknown,0.23087053835000002,Unknown,0.18328006362,Unknown,0.1336602872857143,Timeout,11.132044309,Failure,7.153128306400001,Timeout,10.129956917800001,Timeout,10.143509205,0.0,0.0,1.75,1.0,5.0,8.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,8.0,cps2_correct_expr,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,1.0,0.0,0.0,18.0,SemWithError,0.0,8.0,Timeout,10.0847596158,0.0,2.0
defunctionalization:SemWithError:cps2_correct_expr_aux,Valid,0.12792992361999997,Valid,0.12458135944444443,Valid,0.11556868738461541,Valid,0.15027841994,Valid,0.1007327882,Valid,0.15766729060714288,Valid,0.15252363930769228,0.0,0.0,2.8,0.0,5.0,5.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,5.0,cps2_correct_expr_aux,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,15.0,SemWithError,0.0,9.0,Timeout,10.093595811400002,0.0,0.0
defunctionalization:SemWithError:cps3_correct,Valid,0.12973798702083333,Valid,0.13142212842553194,Unknown,0.18079175888888888,Valid,0.15985852021739128,Valid,0.11367897593670888,Valid,0.15214749765625002,Valid,0.14464532525806453,0.0,0.0,1.666667,0.0,4.0,3.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,3.0,cps3_correct,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,SemWithError,0.0,2.0,Valid,0.11255211728,0.0,0.0
defunctionalization:SemWithError:cps_correct,Valid,0.12868548445,Valid,0.13350774745454547,Valid,0.10666652096774194,Valid,0.14290425891044778,Valid,0.10759840457627118,Valid,0.14331743179999998,Valid,0.13687935055172412,0.0,0.0,1.666667,0.0,4.0,3.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,3.0,cps_correct,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,SemWithError,0.0,2.0,Valid,0.09704124487037037,0.0,0.0
defunctionalization:SemWithError:cps_correct_expr,Unknown,0.1213008544,Unknown,0.13434187039473686,Timeout,10.0941531252,Unknown,0.14015480837209301,Unknown,3.6794460126000006,Timeout,10.1159410728,Timeout,10.131596301799998,0.0,0.0,2.25,0.0,6.0,4.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,2.0,4.0,cps_correct_expr,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,10.0,SemWithError,0.0,4.0,Timeout,10.0805933028,0.0,0.0
defunctionalization:SemWithError:size_c_pos,Unknown,0.15261045352000002,Unknown,0.15883995648863636,Unknown,6.510298754199999,Unknown,0.17615344818604653,Timeout,10.098067337,Timeout,10.1510603088,Timeout,10.1463222508,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,2.0,size_c_pos,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,SemWithError,0.0,1.0,Timeout,10.100747815999998,0.0,0.0
defunctionalization:SemWithError:size_e_pos,Unknown,0.14209842738356165,Unknown,0.1475659579605263,Unknown,1.8226606103999998,Timeout,11.120426835599998,Timeout,10.1067788248,Timeout,10.131055582800002,Timeout,10.1235357294,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,defunctionalization.mlw,0.0,1.0,2.0,size_e_pos,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,SemWithError,0.0,1.0,Unknown,0.1114320644,0.0,0.0
dfa_example:DfaExample:WP_parameter all_in_r0,Valid,0.6376229658,Valid,0.15035896154285716,Timeout,10.094903343199999,Timeout,11.123272353199999,Failure,6.9684725793636355,Timeout,10.116939492399998,Timeout,10.1172065984,2.0,0.0,1.333333,2.0,10.0,33.0,0.0,0.0,1.0,dfa_example.mlw,0.0,1.0,30.0,WP_parameter all_in_r0,0.0,0.0,1.0,0.0,0.0,24.0,35.0,2.0,1.0,0.0,0.0,51.0,DfaExample,0.0,13.0,Timeout,10.099599535000001,1.0,9.0
dfa_example:DfaExample:WP_parameter astate1,Valid,0.43489266051063824,Valid,0.17137258009615383,Valid,0.15728099132999998,Valid,0.1908323854081633,Valid,0.5865802632307694,Failure,10.153485348999999,Failure,10.157169751200001,12.0,0.0,1.351351,2.0,18.0,111.0,0.0,0.0,0.0,dfa_example.mlw,0.0,7.0,95.0,WP_parameter astate1,0.0,4.0,3.0,2.0,0.0,65.0,117.0,6.0,7.0,1.0,0.0,158.0,DfaExample,0.0,32.0,Timeout,10.1035476372,0.0,31.0
dfa_example:DfaExample:WP_parameter astate2,Valid,0.42279708475,Valid,0.1746770667857143,Valid,0.16393514788372096,Valid,0.26664944018055553,Valid,0.5913497046428572,Failure,10.1572204894,Failure,10.0461639738,12.0,0.0,1.336207,2.0,18.0,116.0,0.0,0.0,0.0,dfa_example.mlw,0.0,7.0,101.0,WP_parameter astate2,0.0,4.0,3.0,2.0,0.0,68.0,122.0,6.0,7.0,0.0,0.0,163.0,DfaExample,0.0,32.0,Timeout,10.130950467999998,0.0,34.0
dfa_example:DfaExample:WP_parameter one_w_in_r1,Timeout,11.103961929399999,Timeout,10.1104565968,Timeout,10.0892058172,Timeout,11.134786107,Failure,5.4295497536,Timeout,10.1225219942,Timeout,10.119458892,2.0,0.0,1.121212,1.0,12.0,99.0,0.0,0.0,0.0,dfa_example.mlw,0.0,1.0,95.0,WP_parameter one_w_in_r1,0.0,2.0,2.0,0.0,0.0,43.0,102.0,3.0,1.0,0.0,0.0,115.0,DfaExample,0.0,12.0,Timeout,10.1103981076,0.0,31.0
dfa_example:DfaExample:WP_parameter words_in_r1_suffix_in_r1,Timeout,11.098540916000001,Timeout,10.103963305800002,Valid,3.0682254936041673,Valid,5.018995884000001,Failure,8.4919242986,Valid,3.239567877,Valid,3.0996372199999995,1.0,0.0,1.3125,0.0,9.0,32.0,0.0,1.0,0.0,dfa_example.mlw,0.0,1.0,30.0,WP_parameter words_in_r1_suffix_in_r1,0.0,0.0,1.0,0.0,0.0,17.0,32.0,0.0,2.0,0.0,0.0,43.0,DfaExample,0.0,9.0,Timeout,10.097986496199999,0.0,8.0
dfa_example:DfaExample:WP_parameter zero_w_in_r1,Timeout,11.1005685516,Timeout,10.1013962798,Valid,1.2440846697999999,Timeout,11.1288662092,Failure,7.5948452628,Valid,0.4479385645,Valid,0.43025992860000006,1.0,0.0,1.162791,0.0,9.0,43.0,0.0,1.0,0.0,dfa_example.mlw,0.0,1.0,41.0,WP_parameter zero_w_in_r1,0.0,1.0,1.0,0.0,0.0,19.0,44.0,1.0,2.0,0.0,0.0,51.0,DfaExample,0.0,5.0,Timeout,10.1039170022,0.0,14.0
dfa_example:DfaExample:nil_notin_r1,Valid,0.257052544,Valid,0.25663966281818185,Timeout,10.097349493600001,Timeout,11.1243323632,Failure,10.158516617999998,Timeout,10.113817677,Timeout,10.115458436,0.0,0.0,0.75,0.0,3.0,4.0,0.0,0.0,0.0,dfa_example.mlw,0.0,0.0,3.0,nil_notin_r1,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,DfaExample,0.0,0.0,Timeout,10.0886823502,0.0,2.0
dfa_example:DfaExample:one_w_in_r2,Valid,0.14561300434666669,Valid,0.15061216219999998,Valid,0.14409764766666666,Valid,0.17617321796666668,Valid,0.337261627,Failure,8.323464617,Failure,8.3368866904,0.0,0.0,1.5,0.0,5.0,6.0,0.0,0.0,0.0,dfa_example.mlw,0.0,1.0,6.0,one_w_in_r2,0.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,10.0,DfaExample,0.0,2.0,Valid,0.2578261174285714,0.0,3.0
dfa_example:DfaExample:words_in_r1_end_with_one,Valid,4.813965971,Timeout,10.1041572946,Valid,4.074771473783333,Timeout,11.125629146,Failure,6.7043289054,Valid,0.17438514967999996,Valid,0.17692498677419355,0.0,0.0,1.714286,0.0,7.0,7.0,0.0,1.0,0.0,dfa_example.mlw,0.0,1.0,7.0,words_in_r1_end_with_one,0.0,1.0,0.0,0.0,0.0,6.0,8.0,1.0,2.0,0.0,0.0,13.0,DfaExample,0.0,3.0,Timeout,10.0993510746,0.0,3.0
dfa_example:DfaExample:zero_w_in_r2,Valid,0.14175152641666666,Valid,0.1627314984117647,Valid,0.1193343276,Valid,0.174311569,Valid,0.307058953875,Failure,10.0226757616,Failure,9.594925401199998,0.0,0.0,1.5,0.0,5.0,6.0,0.0,0.0,0.0,dfa_example.mlw,0.0,1.0,6.0,zero_w_in_r2,0.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,10.0,DfaExample,0.0,2.0,Valid,0.25075120243750004,0.0,3.0
dfs:DFS:WP_parameter dfs,Timeout,11.0743386638,Valid,0.20264523360000003,Timeout,10.070693918,Timeout,10.321791390600001,Unknown,2.7282345468000004,Unknown,0.42371944238,Unknown,0.42310025562857145,24.0,0.0,1.630872,0.0,28.0,149.0,0.0,0.0,0.0,dfs.mlw,0.0,13.0,99.0,WP_parameter dfs,2.0,0.0,17.0,0.0,2.0,110.0,151.0,2.0,13.0,7.0,0.0,244.0,DFS,0.0,80.0,Timeout,10.080319089400001,0.0,30.0
dfs:DFS:WP_parameter traverse,Valid,0.0973663296,Valid,0.1026274984,Valid,0.0836267584,Valid,0.12463312413265307,Unknown,8.988298144166668,Valid,0.10768497115,Valid,0.10818889,11.0,0.0,1.564516,0.0,16.0,62.0,0.0,0.0,0.0,dfs.mlw,0.0,6.0,40.0,WP_parameter traverse,0.0,0.0,7.0,0.0,1.0,43.0,62.0,0.0,6.0,3.0,0.0,98.0,DFS,0.0,30.0,Valid,0.0799107068,0.0,13.0
dfs:DFS:reformulation,Unknown,0.18376563569999999,Unknown,0.4291498872666668,Unknown,9.2598393928,Timeout,10.155263298600001,Timeout,10.0725673012,Unknown,0.1251169295505618,Unknown,0.12465240353684212,1.0,0.0,1.352941,0.0,9.0,17.0,0.0,0.0,0.0,dfs.mlw,0.0,2.0,11.0,reformulation,0.0,0.0,3.0,0.0,0.0,10.0,17.0,0.0,2.0,2.0,0.0,24.0,DFS,0.0,5.0,Timeout,10.0694550948,0.0,5.0
dijkstra:DijkstraShortestPath:Completeness_lemma,Timeout,11.101486109,Timeout,10.1266965486,Timeout,10.0989407688,Timeout,11.1304785234,Timeout,10.0188448918,Timeout,10.136793789999999,Timeout,10.1435201922,0.0,0.0,2.5,0.0,9.0,12.0,0.0,0.0,0.0,dijkstra.mlw,0.0,6.0,7.0,Completeness_lemma,0.0,0.0,5.0,0.0,0.0,13.0,12.0,0.0,6.0,0.0,0.0,31.0,DijkstraShortestPath,0.0,13.0,Timeout,10.0879383744,0.0,0.0
dijkstra:DijkstraShortestPath:Length_nonneg,Timeout,11.108669321799999,Timeout,10.1081179738,Timeout,10.096007981400001,Timeout,10.6758802828,Timeout,10.0979556692,Timeout,10.114180975,Timeout,10.137051058,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,dijkstra.mlw,0.0,2.0,2.0,Length_nonneg,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,10.0,DijkstraShortestPath,0.0,4.0,Timeout,10.0885298694,0.0,0.0
dijkstra:DijkstraShortestPath:Main_lemma,Valid,1.7073067080000002,Valid,0.6687515018387097,Valid,0.43202282518,Valid,0.24071840298780484,Timeout,10.100289992,Valid,0.15892545835384617,Valid,0.15234403943820224,3.0,0.0,2.294118,0.0,13.0,17.0,0.0,2.0,0.0,dijkstra.mlw,0.0,2.0,10.0,Main_lemma,0.0,0.0,2.0,1.0,0.0,19.0,17.0,0.0,4.0,1.0,1.0,40.0,DijkstraShortestPath,0.0,18.0,Valid,0.1716531166538462,0.0,0.0
dijkstra:DijkstraShortestPath:Path_inversion,Valid,0.12698043508235296,Valid,0.12711939089,Valid,0.11923154004999999,Valid,0.15172917891176474,Valid,0.11912824774418605,Valid,0.15030437052999998,Valid,0.14200993898,2.0,0.0,2.333333,0.0,10.0,12.0,0.0,1.0,0.0,dijkstra.mlw,0.0,2.0,8.0,Path_inversion,0.0,0.0,1.0,1.0,0.0,14.0,12.0,0.0,3.0,0.0,1.0,29.0,DijkstraShortestPath,0.0,13.0,Valid,0.10994038505,0.0,0.0
dijkstra:DijkstraShortestPath:Path_shortest_path,Unknown,0.12691483462025316,Unknown,0.1293180627113402,Timeout,10.084876026600002,Timeout,11.119379218599999,Timeout,10.119946751,Timeout,10.1156141248,Timeout,10.126881217800001,1.0,0.0,3.0,0.0,7.0,5.0,0.0,1.0,0.0,dijkstra.mlw,0.0,2.0,3.0,Path_shortest_path,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,3.0,0.0,0.0,16.0,DijkstraShortestPath,0.0,8.0,Timeout,10.0855370686,0.0,0.0
dijkstra:DijkstraShortestPath:WP_parameter relax,Valid,0.13172998745882353,Valid,0.1311450326666667,Valid,0.13197233749180326,Valid,0.15640858763541665,Valid,0.11152661999999999,Valid,0.17945853904255316,Valid,0.16935946899999998,31.0,0.0,2.081522,0.0,20.0,184.0,0.0,0.0,0.0,dijkstra.mlw,0.0,5.0,128.0,WP_parameter relax,3.0,0.0,3.0,0.0,1.0,192.0,187.0,3.0,5.0,9.0,12.0,384.0,DijkstraShortestPath,0.0,192.0,Valid,0.09511716640000001,0.0,0.0
dijkstra:DijkstraShortestPath:WP_parameter shortest_path_code,Timeout,11.1278405702,Timeout,10.1170310842,Timeout,10.1086496784,Timeout,10.182840704799998,Timeout,10.1370510028,Timeout,10.139028954399999,Timeout,10.1534351358,39.0,0.0,2.155779,0.0,41.0,199.0,0.0,0.0,0.0,dijkstra.mlw,0.0,25.0,128.0,WP_parameter shortest_path_code,2.0,2.0,21.0,3.0,0.0,212.0,203.0,4.0,25.0,8.0,3.0,430.0,DijkstraShortestPath,0.0,199.0,Timeout,10.1091634512,0.0,10.0
division:Division:WP_parameter division,Valid,0.09265745318181819,Valid,0.09445170255555556,Unknown,0.43958958166666673,Valid,0.09145741028205129,Unknown,0.06525498879710145,Valid,0.6721674656153845,Valid,0.618389547857143,9.0,0.0,2.205128,0.0,16.0,39.0,0.0,1.0,0.0,division.mlw,0.0,4.0,26.0,WP_parameter division,1.0,0.0,4.0,9.0,0.0,42.0,40.0,1.0,5.0,0.0,0.0,87.0,Division,0.0,33.0,Unknown,0.0625891654736842,0.0,0.0
dyck:Check:WP_parameter is_dyck,Timeout,11.1070321046,Unknown,0.12926541691304347,Valid,3.698993385830985,Timeout,11.116210044999999,Unknown,3.6094047042,Timeout,10.110086878,Timeout,10.1022449026,8.0,0.0,1.888889,4.0,14.0,36.0,0.0,0.0,3.0,dyck.mlw,0.0,5.0,21.0,WP_parameter is_dyck,0.0,0.0,4.0,0.0,0.0,40.0,40.0,4.0,5.0,3.0,0.0,81.0,Check,3.0,23.0,Timeout,10.0892326456,7.0,4.0
dyck:Check:WP_parameter is_dyck_rec,Timeout,11.0914092272,Timeout,10.1065912224,Timeout,10.101705362,Timeout,10.1525289858,Failure,7.373615154551724,Timeout,10.1218977552,Timeout,10.1129917104,42.0,0.0,1.886364,15.0,25.0,176.0,0.0,0.0,13.0,dyck.mlw,0.0,17.0,113.0,WP_parameter is_dyck_rec,0.0,0.0,16.0,2.0,0.0,190.0,191.0,15.0,17.0,5.0,0.0,378.0,Check,13.0,113.0,Timeout,10.1158004752,29.0,20.0
dyck:Check:WP_parameter same_prefix,Valid,0.15119140645,Valid,0.1406399674642857,Valid,0.1260797658,Valid,0.1653157585238095,Valid,0.10238361039999999,Timeout,10.1096870712,Timeout,10.1133611112,2.0,0.0,2.055556,2.0,8.0,18.0,0.0,0.0,1.0,dyck.mlw,0.0,1.0,14.0,WP_parameter same_prefix,0.0,0.0,2.0,0.0,0.0,25.0,20.0,2.0,1.0,0.0,0.0,44.0,Check,0.0,20.0,Timeout,10.0815799216,2.0,2.0
dyck:Dyck:dyck_word_first,Valid,0.1128473096,Valid,0.12349033028395061,Valid,0.10000310616923076,Valid,0.14613344614814813,Valid,0.1049381664516129,Timeout,10.1252836156,Timeout,10.117193499399999,0.0,0.0,1.666667,1.0,5.0,6.0,0.0,0.0,0.0,dyck.mlw,0.0,1.0,5.0,dyck_word_first,0.0,0.0,1.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,0.0,14.0,Dyck,1.0,4.0,Timeout,10.0868270408,1.0,2.0
edit_distance:EditDistance:WP_parameter distance,Timeout,11.135601846,Timeout,10.157209245,Timeout,10.1593623554,Timeout,11.1694650292,Timeout,10.147860779799998,Timeout,10.1951620184,Timeout,10.159145356200002,144.0,0.0,2.166667,0.0,57.0,678.0,0.0,0.0,0.0,edit_distance.mlw,0.0,56.0,454.0,WP_parameter distance,2.0,0.0,71.0,191.0,9.0,734.0,680.0,2.0,56.0,0.0,0.0,1470.0,EditDistance,0.0,543.0,Timeout,10.152056596,0.0,0.0
edit_distance:EditDistance:suffix_length,Timeout,11.1216420962,Timeout,10.139894005399999,Timeout,10.1291741468,Timeout,11.174311630400002,Timeout,10.1538788486,Timeout,10.1678211934,Timeout,10.1892397312,1.0,0.0,1.8,0.0,6.0,10.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,8.0,suffix_length,0.0,0.0,1.0,1.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,19.0,EditDistance,0.0,7.0,Timeout,10.116147269200003,0.0,0.0
edit_distance:Word:dist_concat_left,Timeout,11.1242766066,Timeout,10.1365122466,Timeout,10.123252669600001,Timeout,11.1605659014,Timeout,10.1520709692,Timeout,10.175700483,Timeout,10.158492992000001,0.0,0.0,2.333333,0.0,6.0,6.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,5.0,dist_concat_left,0.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,15.0,Word,0.0,8.0,Timeout,10.107215783600001,0.0,0.0
edit_distance:Word:dist_concat_right,Valid,0.15593663645652175,Valid,0.15559332231,Timeout,10.1066582142,Valid,0.17454305307692308,Valid,0.24836484543902432,Valid,0.15974302285000003,Valid,0.15647532353488372,0.0,0.0,2.333333,0.0,6.0,6.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,5.0,dist_concat_right,0.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,15.0,Word,0.0,8.0,Valid,0.13263111489,0.0,0.0
edit_distance:Word:dist_symetry,Timeout,11.127630578200002,Timeout,10.1300102526,Timeout,10.120555582,Timeout,10.1927292202,Failure,6.6284135886,Timeout,10.179565438800001,Timeout,10.1940396482,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,2.0,dist_symetry,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,10.0,Word,0.0,6.0,Timeout,10.107995557,0.0,0.0
edit_distance:Word:first_last,Unknown,0.15521346322950816,Unknown,0.1695179168452381,Unknown,0.17263662045454545,Valid,0.3561277905441176,Timeout,10.160545161399998,Timeout,10.114713691,Timeout,10.131140632800001,1.0,0.0,1.777778,0.0,7.0,9.0,0.0,1.0,0.0,edit_distance.mlw,0.0,1.0,8.0,first_last,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,17.0,Word,0.0,6.0,Timeout,10.108527001199999,0.0,1.0
edit_distance:Word:first_last_explicit,Timeout,11.1154149036,Timeout,10.2043130928,Timeout,10.1081789986,Timeout,11.080360975000001,Timeout,10.1646393428,Timeout,10.124694985400001,Timeout,10.1302897236,0.0,0.0,1.857143,0.0,6.0,7.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,7.0,first_last_explicit,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,14.0,Word,0.0,6.0,Timeout,10.1209699766,0.0,1.0
edit_distance:Word:key_lemma_left,Timeout,11.1128382762,Timeout,10.124991686,Timeout,10.1193704804,Valid,0.32385591773913047,Timeout,10.112173885,Valid,0.16875308953333334,Valid,0.15870415522999998,2.0,0.0,2.25,0.0,9.0,12.0,0.0,1.0,0.0,edit_distance.mlw,0.0,1.0,9.0,key_lemma_left,0.0,0.0,1.0,1.0,0.0,14.0,12.0,0.0,2.0,0.0,0.0,28.0,Word,0.0,13.0,Timeout,10.1009783978,0.0,0.0
edit_distance:Word:key_lemma_right,Timeout,11.1102006094,Timeout,10.125721787,Timeout,10.120507569,Timeout,11.1314531562,Failure,10.008893731,Timeout,10.147825057399999,Timeout,10.1447660462,2.0,0.0,2.285714,0.0,11.0,14.0,0.0,1.0,0.0,edit_distance.mlw,0.0,2.0,10.0,key_lemma_right,0.0,0.0,2.0,1.0,0.0,16.0,14.0,0.0,3.0,0.0,0.0,33.0,Word,0.0,15.0,Timeout,10.1027449034,0.0,0.0
edit_distance:Word:min_dist_diff,Timeout,11.1266183474,Timeout,10.128486101399998,Timeout,10.104406845399998,Timeout,10.2563106336,Timeout,10.1191703678,Timeout,10.1443551388,Timeout,10.1489370064,0.0,0.0,2.214286,0.0,8.0,14.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,10.0,min_dist_diff,0.0,0.0,3.0,1.0,0.0,17.0,14.0,0.0,1.0,1.0,0.0,32.0,Word,0.0,16.0,Timeout,10.113761141,0.0,0.0
edit_distance:Word:min_dist_eps,Timeout,11.1203209044,Timeout,10.136542758400001,Valid,1.252520177125,Timeout,11.1322974488,Timeout,10.1111651336,Failure,8.7974378484,Failure,8.6501734308,0.0,0.0,1.857143,0.0,5.0,7.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,6.0,min_dist_eps,0.0,0.0,1.0,1.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,14.0,Word,0.0,5.0,Timeout,10.1034408614,0.0,2.0
edit_distance:Word:min_dist_eps_length,Unknown,0.15183036280000003,Unknown,0.15316901467000002,Timeout,10.1286054748,Timeout,11.1514886652,Timeout,10.154762921,Timeout,10.1408225628,Timeout,10.1294897112,0.0,0.0,1.666667,0.0,4.0,3.0,0.0,0.0,0.0,edit_distance.mlw,0.0,1.0,3.0,min_dist_eps_length,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,6.0,Word,0.0,2.0,Timeout,10.1134860054,0.0,1.0
